"koi_period","koi_time0bk","koi_duration","koi_depth","koi_model_snr","koi_impact","koi_ror","koi_srho","koi_num_transits","koi_fpflag_nt","koi_fpflag_ss","koi_fpflag_co","koi_fpflag_ec","koi_steff","koi_slogg","koi_srad","koi_smet","binary_class","id","dia","telescopio","id_formulario"
94.212787,196.3636,14.48,55654,112.3,0.001,0.218937,0.4741,15,0,1,0,0,6911,4.038,1.501,-1.54,"NOT_CONFIRMED",2356,0,2,223
1.72929014,132.5562,3.609,84.5,9.6,0.089,0.008391,0.32657,766,0,1,1,1,5910,4.505,0.94,-0.02,"NOT_CONFIRMED",2357,0,2,223
15.288709179,132.8060911,5.00366,512474,1758.7,0.372,0.694921,4.65954,0,0,1,0,0,4464,4.577,0.719,0.2,"NOT_CONFIRMED",2358,0,2,223
1.33254212,132.0554,3.848,37.4,10.6,0.662,0.005929,0.10678,1010,0,0,1,1,6613,3.87,2.237,-0.24,"NOT_CONFIRMED",2359,0,2,223
5.1779065,135.756,5.366,129.5,9.5,0.073,0.010359,0.29201,32,0,0,0,0,5921,3.766,2.589,0.2,"NOT_CONFIRMED",2360,0,2,223
24.261683827,147.2417593,7.1617,192283,5083.9,0.814,0.544813,1.2633,46,0,1,0,0,6151,4.473,0.983,-0.18,"NOT_CONFIRMED",2361,0,2,223
3.909314318,131.8944811,5.36124,97123.4,1587.6,0.776,0.340794,0.29105,208,0,1,0,0,6425,4.341,1.143,-0.3,"NOT_CONFIRMED",2362,0,2,223
280.55544,308.0323,12.757,401.4,9.3,0.031,0.018404,1.20227,5,0,0,0,0,6292,4.426,1.078,-0.08,"NOT_CONFIRMED",2363,0,2,223
438.98396,487.8174,9.62,745.2,14,0.546,0.025486,2.71969,143,0,0,0,0,5053,2.77,11.706,0.07,"NOT_CONFIRMED",2364,0,2,223
1.09206792,132.1066,1.646,105.9,7.7,0.378,0.009335,1.74198,1210,0,0,0,1,4856,4.609,0.728,0.06,"NOT_CONFIRMED",2365,0,2,223
22.34293693,155.08552,7.0813,2691.1,35.3,0.001,0.046145,0.60813,30,0,0,1,1,4260,4.663,0.58,-0.44,"NOT_CONFIRMED",2366,0,2,223
7.035518449,137.950087,3.5286,2139,91.5,1.268,0.321339,0.07402,150,0,1,1,0,5288,4.566,0.71,-0.64,"NOT_CONFIRMED",2367,0,2,223
2.184437698,133.67492,1.0422,1546.8,19.7,0.035,0.034479,18.01965,351,0,0,0,0,3421,5.014,0.25,-0.34,"NOT_CONFIRMED",2368,0,2,223
374.71687,505.6954,52.986,1126.2,62.2,0.985,0.050441,0.00104,143,0,0,0,1,5768,4.375,1.009,-0.22,"NOT_CONFIRMED",2369,0,2,223
14.8162925,138.3761,4.973,108.2,12.5,0.857,0.010848,0.15843,89,0,0,0,0,6356,4.27,1.325,0,"NOT_CONFIRMED",2370,0,2,223
2.183517999,132.692938,4.2703,1321.6,147.7,1.214,0.260764,0.02335,601,0,1,1,0,3198,0.047,162.725,0,"NOT_CONFIRMED",2371,0,2,223
0.56678702,131.849,3.074,7.5,11.2,0.0063,0.002516,0.21431,2359,0,0,0,1,6045,4.375,0.999,-0.54,"NOT_CONFIRMED",2372,0,2,223
1.72853003,131.80572,3.819,99.1,24,0.776,0.00996,0.08712,626,0,0,1,1,6701,3.882,2.237,-0.4,"NOT_CONFIRMED",2373,0,2,223
165.3447044,174.29621,3.09,4899,48,0.917,0.078728,8.68795,8,0,0,0,0,5594,4.52,0.812,-0.4,"NOT_CONFIRMED",2374,0,2,223
189.456089,233.6331,3.077,453,5.4,0.2906,0.019638,51.19405,143,0,0,0,0,5991,4.387,1.026,-0.28,"NOT_CONFIRMED",2375,0,2,223
5.0825188,132.95792,3.328,105,17.1,0.522,0.009622,0.75634,262,0,0,1,1,5706,4.561,0.834,-0.18,"NOT_CONFIRMED",2376,0,2,223
5.91393977,137.17182,0.562,84,2.8,0.0896,0.00867,284.46906,143,0,0,0,0,6194,4.415,1.129,0.21,"NOT_CONFIRMED",2377,0,2,223
348.68162,343.821,10.959,309.3,11.9,0.506,0.016594,1.53173,4,1,0,0,0,6450,4.386,1.155,-0.08,"NOT_CONFIRMED",2378,0,2,223
64.034363,159.0432,9.174,758.8,16.9,0.985,0.040604,0.02643,17,0,0,0,0,5691,4.561,0.783,-0.48,"NOT_CONFIRMED",2379,0,2,223
2.879243323,170.710636,2.6273,48050,200.5,0.709,0.217491,1.32217,470,0,1,0,0,5941,4.533,0.885,-0.22,"NOT_CONFIRMED",2380,0,2,223
2.264471713,131.518805,7.1803,187430,873.7,0.81,0.533774,0.13614,595,0,1,0,0,6782,4.014,1.752,-0.54,"NOT_CONFIRMED",2381,0,2,223
4.93211932,132.4538,3.144,50.5,7.5,0.034,0.00655,1.36813,261,0,0,0,0,6422,4.219,1.421,-0.06,"NOT_CONFIRMED",2382,0,2,223
6.150529292,132.522141,4.4562,2417.1,301.4,1.236,0.291326,0.03518,176,0,1,1,0,6691,4.084,1.565,-0.58,"NOT_CONFIRMED",2383,0,2,223
9.469191607,140.9753434,9.55999,63501.9,4419.3,0.627,0.245783,0.11612,145,1,0,0,0,9454,4.244,1.832,0.07,"NOT_CONFIRMED",2384,0,2,223
19.9310602,145.7465,8.48,97.9,14.2,0.0766,0.008906,0.28109,54,0,0,0,0,5500,3.775,2.491,0.16,"NOT_CONFIRMED",2385,0,2,223
495.51899,452.8313,3.592,297.6,6.6,0.6052,0.016489,49.11715,143,0,0,0,0,6043,4.038,1.634,-0.18,"NOT_CONFIRMED",2386,0,2,223
0.565713361,131.66357,0.954,86.4,11.6,0.23,0.008445,5.35806,1878,0,0,0,0,5220,4.48,0.881,0.16,"NOT_CONFIRMED",2387,0,2,223
0.687895191,133.66492,2.4233,462.5,60.9,0.018,0.019013,0.47998,1954,0,1,1,1,4478,4.615,0.651,-0.22,"NOT_CONFIRMED",2388,0,2,223
2.72288246,131.90948,2.408,152.6,15.5,0.08,0.01112,1.69513,494,0,0,1,0,5458,4.53,0.872,0.12,"NOT_CONFIRMED",2389,0,2,223
409.87844,238.9944,10.58,647.1,8.7,0.177,0.023376,2.99209,143,0,0,0,0,6167,4.444,1.064,0.07,"NOT_CONFIRMED",2390,0,2,223
148.666527,156.8241,4.353,319.4,8.6,0.2782,0.016121,14.18651,143,1,0,0,0,5155,3.462,3.87,-0.02,"NOT_CONFIRMED",2391,0,2,223
7.388833611,133.9344039,5.62857,13063.5,1509.3,0.799,0.116455,0.16905,184,0,1,0,0,5845,4.558,0.838,-0.28,"NOT_CONFIRMED",2392,0,2,223
33.8542586,132.1329,12.689,253.3,10,0.1881,0.013954,0.13841,143,1,0,0,0,4553,2.605,10.472,0.42,"NOT_CONFIRMED",2393,0,2,223
19.164111,139.8244,2.773,215.9,8.1,0.805,0.015058,1.79744,68,0,0,0,0,5103,4.65,0.674,-0.4,"NOT_CONFIRMED",2394,0,2,223
1.587485742,132.138538,7.7489,246568,996.8,0.259,0.463146,0.10751,853,0,1,0,0,5863,4.566,0.821,-0.36,"NOT_CONFIRMED",2395,0,2,223
4.532402495,171.92667,3.12,339.1,43.1,0.99,0.028823,0.03228,233,0,1,1,1,5575,4.278,1.173,0.16,"NOT_CONFIRMED",2396,0,2,223
2.61841046,136.66312,3.304,180.2,24.8,0.369,0.012462,0.5233,411,0,1,1,1,5912,4.566,0.82,-0.42,"NOT_CONFIRMED",2397,0,2,223
9.340538,135.12248,2.57,200.8,11.1,0.074,0.012708,4.78392,112,0,0,0,0,4200,4.664,0.607,-0.12,"NOT_CONFIRMED",2398,0,2,223
0.979161676,132.21831,2.942,160.2,20.2,0.634,0.012122,0.19738,1365,0,0,1,1,5390,4.591,0.78,-0.14,"NOT_CONFIRMED",2399,0,2,223
2.976012511,132.9704424,6.52033,449091,3630.4,0.444,0.678259,0.40372,455,0,1,0,0,6572,4.408,1.08,-0.42,"NOT_CONFIRMED",2400,0,2,223
15.160166,136.55982,5.856,307.9,26.1,0.228,0.01607,0.61938,87,0,0,1,0,5940,4.3,1.191,0.02,"NOT_CONFIRMED",2401,0,2,223
7.64370363,137.87526,2.738,70.9,13.2,0.785,0.008476,0.80132,144,0,0,0,0,6120,3.934,2,0.02,"NOT_CONFIRMED",2402,0,2,223
3.187067566,171.64976,3.119,1037.4,37.2,1.234,0.269659,0.03494,179,0,1,1,0,5450,4.552,0.811,-0.14,"NOT_CONFIRMED",2403,0,2,223
0.531106622,131.906467,3.0293,5133.6,286.2,0.94,0.090648,0.12917,2513,1,0,0,0,4978,4.539,0.762,-0.12,"NOT_CONFIRMED",2404,0,2,223
75.636309,131.9468,2.588,174.6,6,0.2749,0.01218,34.00891,143,0,0,0,0,6072,4.467,0.994,-0.08,"NOT_CONFIRMED",2405,0,2,223
1.73984941,133.00127,3.114,48.5,10.6,0.043,0.006379,0.5077,766,0,0,0,0,6119,4.444,1.031,-0.04,"NOT_CONFIRMED",2406,0,2,223
2.229326354,133.09423,1.9946,49.1,24.6,0.249,0.006393,2.2152,603,0,0,0,0,5587,4.525,0.865,-0.06,"NOT_CONFIRMED",2407,0,2,223
10.405998015,177.197466,6.5036,14488.8,745.2,0.324,0.111248,0.38489,117,0,1,0,0,5746,4.393,0.924,-0.54,"NOT_CONFIRMED",2408,0,2,223
1.872620976,132.727701,1.7626,1530.6,181.9,1.242,0.286647,0.14416,709,0,1,0,0,6031,4.427,1.004,-0.2,"NOT_CONFIRMED",2409,0,2,223
32.669962587,159.4801924,3.581,365.4,6.2,0.18,0.016935,6.01651,43,0,1,1,0,4871,4.606,0.741,0.14,"NOT_CONFIRMED",2410,0,2,223
358.96844,295.8289,21.71,807.8,13.3,0.151,0.026105,0.30926,3,1,0,1,0,6117,4.496,0.947,-0.22,"NOT_CONFIRMED",2411,0,2,223
1.573020098,132.28063,15.574,292.2,195.5,1.184,0.19972,0.01324,874,1,0,0,0,6770,4.232,1.449,-0.12,"NOT_CONFIRMED",2412,0,2,223
0.718643659,131.889141,2.51246,124930,575,0.922,0.498569,0.82826,1860,0,1,0,0,5853,4.483,0.934,-0.12,"NOT_CONFIRMED",2413,0,2,223
4.426942241,133.564383,1.6116,2896.6,68.9,0.951,0.066636,1.02508,302,0,1,0,0,5511,4.569,0.746,-0.54,"NOT_CONFIRMED",2414,0,2,223
116.301793,168.3304,2.253,649,6.3,0.4631,0.023676,65.23452,143,1,0,0,0,5593,4.552,0.842,-0.08,"NOT_CONFIRMED",2415,0,2,223
17.279290765,135.2741342,5.07591,164308,2841.5,0.496,0.384903,2.4124,78,0,1,0,0,5251,4.623,0.658,-0.78,"NOT_CONFIRMED",2416,0,2,223
4.176929219,133.197382,5.2003,70355,187,0.984,0.405528,0.26657,327,0,1,0,0,5462,4.628,0.708,-0.5,"NOT_CONFIRMED",2417,0,2,223
371.1495,415.4245,15.855,597.3,11.5,0.228,0.022637,0.77804,4,1,0,0,0,5988,4.541,0.836,-0.52,"NOT_CONFIRMED",2418,0,2,223
6.2614227,133.2299,4.779,51.4,10.6,0.069,0.006608,0.49242,217,0,0,0,0,6384,4.361,1.121,-0.24,"NOT_CONFIRMED",2419,0,2,223
2.31610674,132.3383,3.347,33.6,13,0.404,0.005385,0.41836,584,0,0,0,1,6025,4.3,1.193,-0.04,"NOT_CONFIRMED",2420,0,2,223
0.885123683,131.88646,3.3865,113.3,42,0.708,0.010426,0.11051,762,0,0,1,1,5979,4.44,0.998,-0.12,"NOT_CONFIRMED",2421,0,2,223
419.92898,134.7701,14.55,233.5,7.5,0.0299,0.013995,1.19659,143,1,0,0,0,6047,4.431,0.988,-0.28,"NOT_CONFIRMED",2422,0,2,223
15.7397651,132.7942,3.297,287.7,11.2,0.077,0.014954,3.84152,75,0,0,1,0,4733,4.569,0.723,-0.06,"NOT_CONFIRMED",2423,0,2,223
2.882424694,131.63584,25.91,67298,416.2,1.051,0.453949,0.00788,468,1,0,0,0,4705,2.667,8.058,-0.12,"NOT_CONFIRMED",2424,0,2,223
384.558321,160.73276,4.76,1330,10.1,0.947,0.043743,2.52728,3,1,0,0,0,5078,3.479,3,-0.36,"NOT_CONFIRMED",2425,0,2,223
16.4793229,142.94163,3.312,479.1,13.8,0.263,0.019585,3.65785,81,0,0,0,0,4908,4.618,0.716,-0.02,"NOT_CONFIRMED",2426,0,2,223
1.061008464,132.5213941,2.8029,408767,997.7,0.477,0.657162,1.75206,1266,0,1,0,0,4239,4.793,0.454,-1.32,"NOT_CONFIRMED",2427,0,2,223
12.4288476,141.2012,16.43,165.4,15.2,0.031,0.011609,0.02481,96,1,0,1,1,5595,4.513,0.886,0,"NOT_CONFIRMED",2428,0,2,223
14.797219157,144.6959608,7.61037,252699,7795.3,0.157,0.469276,0.88484,91,0,1,0,0,6343,4.495,0.931,-0.52,"NOT_CONFIRMED",2429,0,2,223
395.23753,186.536,18.494,1298,13.4,0.629,0.034486,0.29159,3,1,0,0,0,5648,4.559,0.841,-0.1,"NOT_CONFIRMED",2430,0,2,223
3.170626881,172.047171,2.7189,14610,113.2,0.847,0.127297,0.56398,339,0,1,0,0,6068,4.428,1.034,-0.06,"NOT_CONFIRMED",2431,0,2,223
7.702374154,137.563452,3.8459,18377,157.2,3.346,2.485195,1.14611,173,0,1,0,0,5598,4.565,0.83,-0.1,"NOT_CONFIRMED",2432,0,2,223
4.887806806,354.539481,2.4078,4676,116.1,0.561,0.064413,2.1946,175,0,0,0,1,5284,4.523,0.812,-0.12,"NOT_CONFIRMED",2433,0,2,223
1.20608769,132.0861,2.2272,1660.6,66.9,1.253,0.300462,0.09168,57,0,1,1,0,5657,4.186,1.355,0.24,"NOT_CONFIRMED",2434,0,2,223
23.1334494,154.45296,3.602,456.3,21.6,0.954,0.025021,0.22112,60,0,0,0,0,5712,4.382,0.932,-0.52,"NOT_CONFIRMED",2435,0,2,223
349.03703,331.8869,4.76,777,11.6,0.1215,0.025262,28.848,143,1,0,0,0,5583,4.559,0.824,-0.14,"NOT_CONFIRMED",2436,0,2,223
1.627538928,131.91531,5.583,39,29.9,0.769,0.006234,0.03395,825,1,0,0,0,6854,3.934,2.088,-0.28,"NOT_CONFIRMED",2437,0,2,223
135.57186,245.3504,9.94,41.2,5.7,0.2687,0.005943,1.0622,143,1,0,0,0,6070,4.117,1.277,-0.92,"NOT_CONFIRMED",2438,0,2,223
0.510804497,131.88057,2.539,42.7,15.4,0.81,0.006638,0.15094,1325,1,0,0,0,6596,3.913,2.176,-0.26,"NOT_CONFIRMED",2439,0,2,223
1.319677953,132.06143,1.978,100.7,17.4,0.62,0.009642,0.76722,1016,0,0,1,0,6306,4.426,1.076,-0.1,"NOT_CONFIRMED",2440,0,2,223
396.048721,471.22802,16.376,931.8,39.4,0.978,0.042957,0.03633,3,1,0,1,0,5327,3.643,2.882,-0.18,"NOT_CONFIRMED",2441,0,2,223
3.226232203,134.41924,0.4022,36.3,9.9,0.145,0.006444,413.20212,415,0,0,0,0,6534,4.203,1.437,-0.22,"NOT_CONFIRMED",2442,0,2,223
5.262652179,135.6269856,2.85554,22650.6,2246.9,0.96,0.212787,0.78687,252,0,1,0,0,7049,4.212,1.549,-0.04,"NOT_CONFIRMED",2443,0,2,223
6.95787,359.007,4.537,182.3,1.8,0.1686,0.012454,0.65497,143,0,0,0,0,6240,4.406,1.025,-0.38,"NOT_CONFIRMED",2444,0,2,223
3.008602107,132.923023,4.34296,120272,502,0.948,0.501167,0.51475,356,0,1,0,0,6033,4.398,1.026,-0.26,"NOT_CONFIRMED",2445,0,2,223
23.3924063,139.7612,3.416,62.3,8.1,0.3153,0.007321,4.33661,58,1,0,0,0,6221,4.4,1.05,-0.24,"NOT_CONFIRMED",2446,0,2,223
338.00692,262.4,16.745,544.3,15.3,0.184,0.02127,0.6155,4,0,0,0,0,5741,4.502,0.898,-0.12,"NOT_CONFIRMED",2447,0,2,223
42.39930429,354.461453,18.3609,205992,2261.9,0.336,0.425527,0.1539,26,0,1,0,0,6153,4.487,0.962,-0.22,"NOT_CONFIRMED",2448,0,2,223
318.49078,167.0042,3.012,630,6.3,0.4328,0.023412,78.43847,143,0,0,0,0,6026,4.302,1.176,-0.1,"NOT_CONFIRMED",2449,0,2,223
2.31169425,132.3203,8.689,38.4,16,0.628,0.006,0.01989,454,1,0,0,0,9451,3.97,2.679,0.07,"NOT_CONFIRMED",2450,0,2,223
349.41047,241.4685,15.02,652.8,17.7,0.2791,0.023379,0.82935,143,0,0,0,0,5878,4.512,0.945,0.07,"NOT_CONFIRMED",2451,0,2,223
74.624063,194.3704,8.881,346.9,11,0.019,0.017122,0.94496,15,0,0,0,0,6187,4.499,0.937,-0.32,"NOT_CONFIRMED",2452,0,2,223
26.718417546,138.0518033,8.14155,72975.7,2173.1,1.069,0.474898,0.44035,50,0,1,0,0,5957,4.168,1.286,-0.42,"NOT_CONFIRMED",2453,0,2,223
57.0599992,164.25706,7.463,66168,751.5,0.194,0.236723,2.10979,23,0,1,0,0,5931,4.545,0.863,-0.28,"NOT_CONFIRMED",2454,0,2,223
13.9482197,132.7505,7.686,119.4,14.5,0.197,0.009882,0.25257,76,0,0,0,0,5529,3.808,2.346,0.14,"NOT_CONFIRMED",2455,0,2,223
111.0396205,161.93506,25.751,9356.2,201.9,0.851,0.101402,0.01884,12,0,1,1,0,5470,4.509,0.777,-0.58,"NOT_CONFIRMED",2456,0,2,223
8.8249556,131.7064,2.976,121.1,8.6,0.21,0.010131,2.72865,151,1,0,0,0,6078,4.434,0.994,-0.26,"NOT_CONFIRMED",2457,0,2,223
18.2572722,134.44527,3.434,157.5,17.3,0.412,0.011442,3.00102,59,0,0,0,0,5014,4.559,0.756,-0.1,"NOT_CONFIRMED",2458,0,2,223
0.566805514,131.8162,4.367,85.3,25.1,0.027,0.008194,0.09962,2366,1,0,1,1,5115,4.439,0.917,0.28,"NOT_CONFIRMED",2459,0,2,223
22.6432436,153.44607,0.806,550.4,8.2,0.136,0.02176,378.55249,63,0,0,0,0,5880,4.516,0.891,-0.22,"NOT_CONFIRMED",2460,0,2,223
10.6840477,134.084445,3.515,81901,395.3,1.012,0.462694,2.45623,126,0,1,0,0,3887,4.743,0.523,-0.1,"NOT_CONFIRMED",2461,0,2,223
5.59346375,131.50752,1.668,236.5,9.5,0.079,0.014042,10.51872,0,0,0,0,0,5874,4.498,0.933,-0.06,"NOT_CONFIRMED",2462,0,2,223
6.41496453,132.86482,3.9015,201.2,53.1,1.187,0.19961,0.00737,172,0,1,1,0,6170,4.259,1.183,-0.46,"NOT_CONFIRMED",2463,0,2,223
2.64622742,132.66343,1.407,155.5,8.4,0.478,0.011576,5.70552,380,0,0,0,0,5167,4.555,0.787,-0.04,"NOT_CONFIRMED",2464,0,2,223
224.447413,293.1378,4.986,651,7.9,0.4162,0.023516,12.48764,143,1,0,0,0,5489,4.574,0.798,-0.16,"NOT_CONFIRMED",2465,0,2,223
1.262742487,132.19792,1.7433,15911,60.8,1.213,0.390852,0.74622,1064,0,1,0,0,5273,3.621,3.15,0.06,"NOT_CONFIRMED",2466,0,2,223
5.902596818,136.388994,5.5711,54894,533.9,0.168,0.215997,0.50701,229,0,0,0,0,6184,4.371,1.094,-0.16,"NOT_CONFIRMED",2467,0,2,223
4.4408541,135.2744,8.083,33.9,12,0.005,0.005195,0.07412,302,0,0,0,0,5159,3.604,3.062,-0.04,"NOT_CONFIRMED",2468,0,2,223
7.942583252,134.817062,7.0612,88327,855.4,1.522,0.920896,0.31844,80,0,1,1,0,5516,3.765,2.178,-0.48,"NOT_CONFIRMED",2469,0,2,223
7.08757462,138.27614,3.342,187,11,0.371,0.012708,1.34363,146,0,0,0,0,6060,4.509,0.925,-0.22,"NOT_CONFIRMED",2470,0,2,223
0.423854275,132.19107,1.0198,235.3,33.3,0.449,0.014309,2.76182,1581,0,1,1,0,3553,4.887,0.368,-0.2,"NOT_CONFIRMED",2471,0,2,223
85.34092607,386.211642,10.6141,51746.2,898.4,12.773,12.009302,9.15013,13,0,1,0,0,6004,4.522,0.898,-0.26,"NOT_CONFIRMED",2472,0,2,223
29.7681831,155.5003,9.425,159.9,13.2,0.739,0.012509,0.09982,47,0,0,0,0,5640,3.679,2.916,0.12,"NOT_CONFIRMED",2473,0,2,223
1.303576682,133.0758,1.021,245.5,22.1,0.08,0.014449,10.74186,821,0,0,1,0,6045,4.494,0.955,-0.12,"NOT_CONFIRMED",2474,0,2,223
397.72733,264.7499,11.683,232.8,9,0.013,0.01394,2.19215,4,1,0,0,0,6032,4.485,0.973,-0.06,"NOT_CONFIRMED",2475,0,2,223
100.303613,176.75827,10.578,488038,354.7,0.388,0.68964,3.17859,0,0,1,0,0,6060,4.397,1.046,-0.18,"NOT_CONFIRMED",2476,0,2,223
498.27269,146.1528,8.92,534,6.6,0.0481,0.020824,6.27252,3,0,0,0,0,5618,4.514,0.932,0.26,"NOT_CONFIRMED",2477,0,2,223
8.8493948,139.786,6.928,43.8,12.1,0.819,0.006766,0.04685,142,0,0,0,0,6095,4.349,1.11,-0.16,"NOT_CONFIRMED",2478,0,2,223
0.534109403,131.80501,0.9513,78.3,37,0.476,0.008587,3.867,2005,0,1,1,0,10747,4.1,2.432,0.07,"NOT_CONFIRMED",2479,0,2,223
0.566809491,131.79695,3.156,69.5,21,0.484,0.007736,0.16595,2375,1,0,0,1,4987,4.611,0.654,-0.62,"NOT_CONFIRMED",2480,0,2,223
1.30627214,132.0858,5.144,95.4,10.3,0.57,0.009214,0.0628,665,0,0,1,1,5513,4.543,0.862,0.08,"NOT_CONFIRMED",2481,0,2,223
5.5834987,132.562,2.484,87.4,11.8,0.7862,0.009401,0.78674,236,0,0,1,0,6517,4.241,1.375,-0.16,"NOT_CONFIRMED",2482,0,2,223
2.08043378,131.827041,7.708,6861.2,289.1,5.106,4.177551,0.69851,645,0,1,1,1,6377,4.399,1.119,-0.1,"NOT_CONFIRMED",2483,0,2,223
284.727213,142.0923,10.299,355.3,12.7,0.316,0.017149,1.98698,6,0,0,0,0,5497,4.332,1.08,0.14,"NOT_CONFIRMED",2484,0,2,223
17.081202417,134.296431,7.20617,134143,1524.8,0.915,0.507526,0.66419,0,0,1,0,0,5431,4.623,0.708,-0.5,"NOT_CONFIRMED",2485,0,2,223
0.733726452,132.02005,2.309,114.6,13.8,0.291,0.009885,0.50636,1418,0,1,0,1,5855,4.578,0.797,-0.46,"NOT_CONFIRMED",2486,0,2,223
0.73094701,132.22433,4.223,227.7,31.2,1.158,0.173153,0.05968,1833,0,1,1,1,5767,4.559,0.837,-0.22,"NOT_CONFIRMED",2487,0,2,223
4.43529675,134.7488,2.117,181.9,9.6,0.353,0.012463,3.37649,257,0,0,1,0,5659,4.511,0.842,-0.32,"NOT_CONFIRMED",2488,0,2,223
388.519605,352.2898,10.613,151.2,15.1,0.478,0.011534,1.94288,4,1,0,0,0,6164,3.985,1.825,-0.1,"NOT_CONFIRMED",2489,0,2,223
8.9172863,139.6051,4.468,196.3,7.2,0.062,0.012876,0.87317,117,0,0,0,0,6210,4.467,0.986,-0.24,"NOT_CONFIRMED",2490,0,2,223
6.87366398,136.13966,7.0845,9766.9,143.2,0.958,0.136634,0.04032,165,1,0,1,0,5662,4.575,0.805,-0.26,"NOT_CONFIRMED",2491,0,2,223
1.506503686,132.9914262,5.02151,477104,3289.1,0.401,0.693626,0.49995,897,0,1,0,0,8751,4.026,2.352,0.07,"NOT_CONFIRMED",2492,0,2,223
29.9756697,135.45089,2.987,258,12,0.8708,0.017058,1.37706,45,0,0,1,0,5893,4.462,0.986,0.02,"NOT_CONFIRMED",2493,0,2,223
1.08193721,131.5344,4.788,115.3,14.4,0.168,0.009584,0.09844,1002,0,1,1,1,4965,4.555,0.736,-0.22,"NOT_CONFIRMED",2494,0,2,223
118.609553,172.0788,22.74,380.9,13.1,0.993,0.033092,0.00203,11,0,0,1,0,5017,4.531,0.792,0.02,"NOT_CONFIRMED",2495,0,2,223
1.371587993,131.80506,12.901,456.1,43.3,0.9829,0.028042,0.01031,794,0,0,0,0,7045,4.154,1.604,-0.3,"NOT_CONFIRMED",2496,0,2,223
1.655467295,169.54872,3.2424,1059.4,98.7,0.001,0.028628,0.46072,788,0,0,1,1,4583,4.6,0.695,-0.02,"NOT_CONFIRMED",2497,0,2,223
8.48031302,135.86745,5.988,107,20.2,0.765,0.010313,0.09783,128,0,0,1,1,6541,3.778,2.43,-0.48,"NOT_CONFIRMED",2498,0,2,223
109.43946,223.4128,3.801,187.1,7.3,0.0905,0.012326,17.22367,143,0,0,0,0,5359,4.611,0.741,-0.28,"NOT_CONFIRMED",2499,0,2,223
0.416995408,132.21942,0.8928,112.6,19.9,0.089,0.009886,5.23712,1285,1,0,1,0,6150,4.498,0.781,-1.9,"NOT_CONFIRMED",2500,0,2,223
307.94735718,316.0192261,15,11296,16.5,0.966,0.157367,0.00554,4,1,0,0,0,4878,3.08,4.461,-0.1,"NOT_CONFIRMED",2501,0,2,223
7.216951388,176.283024,1.89082,4284.5,312.2,1.283,0.360527,0.84086,183,0,1,0,0,6266,4.38,1.056,-0.4,"NOT_CONFIRMED",2502,0,2,223
0.755111225,131.80687,3.164,168,76.4,0.694,0.012635,0.12963,1375,1,0,1,1,5780,4.438,1,0,"NOT_CONFIRMED",2503,0,2,223
10.9938268,138.805226,5.0746,419208,469.5,0.471,0.649357,2.80849,0,0,1,0,0,4856,4.554,0.743,-0.08,"NOT_CONFIRMED",2504,0,2,223
443.66,523.348,7.99,360.7,6.3,1.194,0.212181,0.06653,3,1,0,1,0,6743,4.144,1.433,-0.68,"NOT_CONFIRMED",2505,0,2,223
18.646323091,139.0920079,8.853,231000,2895.8,0.742,0.561645,0.58993,73,1,0,0,0,5786,3.542,3.478,-0.18,"NOT_CONFIRMED",2506,0,2,223
1.703347524,132.4680448,3.3039,504406,1288,0.223,0.673033,1.87872,789,0,1,0,0,5325,4.657,0.648,-0.78,"NOT_CONFIRMED",2507,0,2,223
574.69029,392.483,4.269,276.8,7.2,0.004,0.015096,65.14848,143,1,0,0,0,5503,4.557,0.764,-0.46,"NOT_CONFIRMED",2508,0,2,223
72.6549842,170.59195,5.503,389.3,22.1,1.141,0.161284,0.0379,18,0,0,1,0,6793,3.926,1.96,-0.6,"NOT_CONFIRMED",2509,0,2,223
4.11754421,132.79189,4.362,34.3,22.1,0.312,0.005429,0.37015,323,0,0,0,0,6263,4.024,1.726,-0.18,"NOT_CONFIRMED",2510,0,2,223
0.626431697,131.899296,2.0171,37224,174,1.145,0.432421,0.662,1180,0,1,0,0,5134,4.56,0.721,-0.44,"NOT_CONFIRMED",2511,0,2,223
2.28494301,132.92343,1.01,161.8,10.6,0.013,0.01156,19.41257,449,0,0,0,0,5396,4.571,0.789,-0.16,"NOT_CONFIRMED",2512,0,2,223
0.960843605,131.7739,3.22,141.7,25.5,1.143,0.155362,0.03637,1390,1,0,1,1,5708,4.378,1.129,0.56,"NOT_CONFIRMED",2513,0,2,223
14.12678065,137.90377,5.9303,7647.4,127.1,1.254,0.363648,0.09068,82,0,1,1,0,5656,4.583,0.784,-0.34,"NOT_CONFIRMED",2514,0,2,223
12.4258252,141.5229,21.841,130.2,30,0.689,0.011099,0.00447,112,1,0,1,1,5968,4.426,1.048,0.07,"NOT_CONFIRMED",2515,0,2,223
360.15417,188.796,12.806,790.6,11.1,0.2583,0.025828,1.41527,143,1,0,0,0,6065,4.452,1.061,0.21,"NOT_CONFIRMED",2516,0,2,223
3.44928111,133.38221,1.424,237,9.7,0.534,0.01441,6.48403,387,0,0,0,0,5119,4.591,0.781,0.14,"NOT_CONFIRMED",2517,0,2,223
7.9788198,132.2596,2.874,83.8,8.3,0.05,0.008249,2.89645,150,0,0,0,0,5553,4.33,1.098,0.16,"NOT_CONFIRMED",2518,0,2,223
